id,uuid,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7300116,e35d13b9-053f-4d46-9504-58a519b3a511,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/7300116,https://inaturalist-open-data.s3.amazonaws.com/photos/9446551/medium.jpg,Spotless Ladybird Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
7300121,1e652a65-3ea0-4923-b4f2-916bf4a8729f,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/7300121,https://inaturalist-open-data.s3.amazonaws.com/photos/9446556/medium.jpg,Spotless Ladybird Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
7300123,a6b3f579-4a8d-46c8-bce2-0cc7bfa7ef91,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/7300123,https://inaturalist-open-data.s3.amazonaws.com/photos/9446560/medium.jpg,Spotless Ladybird Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
7301082,af0a42fa-ba6d-4507-9400-31b9c5b8e997,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,http://conabio.inaturalist.org/observations/7301082,https://inaturalist-open-data.s3.amazonaws.com/photos/9447944/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
7524047,7378baf0-f21f-4530-bf96-8130bd92fc71,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/7524047,https://inaturalist-open-data.s3.amazonaws.com/photos/9810712/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
8057083,b37dca0c-ef2c-4b67-9ec3-1041da64965b,380284,kcelshoff,Kyle Elshoff,CC-BY,https://www.inaturalist.org/observations/8057083,https://inaturalist-open-data.s3.amazonaws.com/photos/10674818/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
8699248,3fa1610f-7575-4bba-8b5c-7c94b0634d01,159364,milliebasden,Millie Basden,CC-BY,https://www.inaturalist.org/observations/8699248,https://inaturalist-open-data.s3.amazonaws.com/photos/11661834/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
8746885,7cd6a267-61fe-4be2-995e-292019cd780e,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/8746885,https://inaturalist-open-data.s3.amazonaws.com/photos/11741567/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
8867302,64e9c867-0f0c-4b57-84e6-7058d0ee9d58,23016,knightericm,Eric Knight,CC-BY-NC,https://www.inaturalist.org/observations/8867302,https://inaturalist-open-data.s3.amazonaws.com/photos/11922161/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9090940,a114faf6-a3db-4449-a080-bbb3fade4894,36074,ajwacaser,AJ Wacaser,CC-BY,https://www.inaturalist.org/observations/9090940,https://inaturalist-open-data.s3.amazonaws.com/photos/12278951/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9261274,da4ee6a2-798c-4306-8d09-3073a0fabd60,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/9261274,https://inaturalist-open-data.s3.amazonaws.com/photos/12543574/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9422747,66fc0ba8-7890-4f87-a876-29c4aa6bf285,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/9422747,https://inaturalist-open-data.s3.amazonaws.com/photos/12805201/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9536238,adb078ae-a915-4172-883a-e42a080c50f0,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/9536238,https://inaturalist-open-data.s3.amazonaws.com/photos/13006993/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9536240,a002c778-3b4a-49a6-9be0-d69db4a42210,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/9536240,https://inaturalist-open-data.s3.amazonaws.com/photos/13007011/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9828043,1a90038a-84b5-4df1-bf26-c5c8492e192b,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/9828043,https://inaturalist-open-data.s3.amazonaws.com/photos/13455702/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9831130,8a3f5722-b1e0-4ca7-9cfc-ac5dd2854222,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/9831130,https://inaturalist-open-data.s3.amazonaws.com/photos/13461636/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9851040,b16f20b4-6962-44d3-812c-97806c5b76c7,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/9851040,https://inaturalist-open-data.s3.amazonaws.com/photos/13491803/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
9851236,a7869983-6a90-4d27-bae5-a051d4f5ec98,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/9851236,https://inaturalist-open-data.s3.amazonaws.com/photos/13492097/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10070580,8dd01b9d-67a0-4b33-90c4-b24c64dea759,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/10070580,https://inaturalist-open-data.s3.amazonaws.com/photos/13865847/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10142158,60e56999-31dd-49e5-8ed0-71480d972609,264009,ck2az,CK2AZ,CC-BY,https://www.inaturalist.org/observations/10142158,https://inaturalist-open-data.s3.amazonaws.com/photos/13991888/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10145718,c52c6693-de5b-4b0b-8f82-a3b6aa9e8f21,264009,ck2az,CK2AZ,CC-BY,https://www.inaturalist.org/observations/10145718,https://inaturalist-open-data.s3.amazonaws.com/photos/13997715/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10184515,f4ac1d53-7aa0-43c6-8bb1-979819df603e,451214,honeymushroom,Morgan Hay,CC0,https://www.inaturalist.org/observations/10184515,https://inaturalist-open-data.s3.amazonaws.com/photos/14064337/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10227544,411414b2-435b-45c6-88dc-a689a40aa2cc,361226,acc_rvs,"",CC-BY,https://www.inaturalist.org/observations/10227544,https://inaturalist-open-data.s3.amazonaws.com/photos/14136325/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10254251,e356bb4d-7490-4823-bc3f-9ad5aced0a4f,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10254251,https://inaturalist-open-data.s3.amazonaws.com/photos/14186346/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10254263,117d52e9-5c55-44bd-8aec-d3e87b7e5fbb,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10254263,https://inaturalist-open-data.s3.amazonaws.com/photos/14186351/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10377995,e776e882-3bf3-49ae-8fd5-4cc8d2e5eb0e,147524,victordm,Victor De la Cruz,CC-BY,https://www.inaturalist.org/observations/10377995,https://inaturalist-open-data.s3.amazonaws.com/photos/14401630/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10408159,a382ffeb-7aba-46ea-a962-f0ea35b9e148,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10408159,https://inaturalist-open-data.s3.amazonaws.com/photos/14454819/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10408164,15952d3c-90a4-40d3-a4c7-1f69fb6e520e,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10408164,https://inaturalist-open-data.s3.amazonaws.com/photos/14454824/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10408212,b4d391b2-7cad-43e3-b909-9de0d361e9a7,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10408212,https://inaturalist-open-data.s3.amazonaws.com/photos/14454986/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10640618,9e9a43a2-69fb-42e0-930b-54d92cf587c4,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/10640618,https://inaturalist-open-data.s3.amazonaws.com/photos/14845241/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10655078,a7594351-da7d-4b8f-b3bc-83d13ac7e263,702300,spiospyo,Sara Piotter,CC-BY,https://www.inaturalist.org/observations/10655078,https://inaturalist-open-data.s3.amazonaws.com/photos/14869590/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10979615,1bf0f0f4-5ef5-48e9-9048-d17e192cdaba,438488,alisonnorthup,Alison Northup,CC0,https://www.inaturalist.org/observations/10979615,https://inaturalist-open-data.s3.amazonaws.com/photos/15461237/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
10991831,d6d258d7-f2ad-46d0-8de3-1ef58cb6484c,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/10991831,https://inaturalist-open-data.s3.amazonaws.com/photos/15484206/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11137649,32ed88ef-bc65-4b5c-be94-595702039064,499648,actionjaxon,Jaxon Rickel,CC0,https://www.inaturalist.org/observations/11137649,https://inaturalist-open-data.s3.amazonaws.com/photos/15754778/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11140526,bbcdd448-8554-4ae4-927c-2dec6737c291,438488,alisonnorthup,Alison Northup,CC0,https://www.inaturalist.org/observations/11140526,https://inaturalist-open-data.s3.amazonaws.com/photos/15760326/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11217721,38a7d97c-5dc8-4b33-88f5-8789450fffb9,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/11217721,https://inaturalist-open-data.s3.amazonaws.com/photos/15912684/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11265940,e7980f50-c909-41b2-9d5c-5bff328f9d82,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/11265940,https://inaturalist-open-data.s3.amazonaws.com/photos/16011800/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11277620,df4c5096-7cb1-47f5-8a3c-06e311215c6e,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/11277620,https://inaturalist-open-data.s3.amazonaws.com/photos/16034140/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11491189,d7e882e9-58e7-4174-b835-daea867319fe,451214,honeymushroom,Morgan Hay,CC0,https://www.inaturalist.org/observations/11491189,https://inaturalist-open-data.s3.amazonaws.com/photos/16402539/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11766227,745dca1b-18b2-4786-b74b-3c983947cdcf,920598,rich451,Rich Sommer,CC-BY,https://www.inaturalist.org/observations/11766227,https://inaturalist-open-data.s3.amazonaws.com/photos/16827082/medium.jpg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11829679,8223ec3a-0071-4e21-a751-6852d78732c5,63502,aphaywood,ahaywood.geo,CC-BY,https://www.inaturalist.org/observations/11829679,https://inaturalist-open-data.s3.amazonaws.com/photos/16925801/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
11831653,23c4d9d0-04b7-4815-a356-3ccbf8f3da04,23873,biolily,Liliana Ramírez-Freire,CC-BY,https://www.inaturalist.org/observations/11831653,https://inaturalist-open-data.s3.amazonaws.com/photos/16928892/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12107160,97519bcc-51f8-472d-8cd1-09ad879960db,438488,alisonnorthup,Alison Northup,CC0,https://www.inaturalist.org/observations/12107160,https://inaturalist-open-data.s3.amazonaws.com/photos/17367165/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12223452,054e5c5b-6dd5-4b7c-a90a-eba5358259d1,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/12223452,https://inaturalist-open-data.s3.amazonaws.com/photos/17565400/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12301043,47a48622-5319-49ea-9fce-c13200dfb4b0,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/12301043,https://inaturalist-open-data.s3.amazonaws.com/photos/17697917/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12478878,9842f674-8734-47e5-8359-8774515cefd6,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/12478878,https://inaturalist-open-data.s3.amazonaws.com/photos/18008516/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12680140,78c909ad-6563-4fd9-92a0-0826aee20701,827979,douglas-u-oliveira,Douglas,CC-BY,https://www.inaturalist.org/observations/12680140,https://inaturalist-open-data.s3.amazonaws.com/photos/18353642/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12797641,fe8be5a7-a4de-4d0e-8a33-d585ebd71702,636550,rlawrenz,Rolf Lawrenz,CC-BY,https://www.inaturalist.org/observations/12797641,https://inaturalist-open-data.s3.amazonaws.com/photos/18555006/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12831079,405be7ef-52c7-43de-8640-a35c39f41ba0,827979,douglas-u-oliveira,Douglas,CC-BY,https://www.inaturalist.org/observations/12831079,https://inaturalist-open-data.s3.amazonaws.com/photos/18613481/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12964646,4afb8c71-3303-491a-a373-a325f10be03c,827979,douglas-u-oliveira,Douglas,CC-BY,https://www.inaturalist.org/observations/12964646,https://inaturalist-open-data.s3.amazonaws.com/photos/18847550/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
12998784,fa62d2cf-9afe-4ed0-93f1-fea76a935fc9,702300,spiospyo,Sara Piotter,CC-BY,https://www.inaturalist.org/observations/12998784,https://inaturalist-open-data.s3.amazonaws.com/photos/18908317/medium.jpg,,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
13190227,b49ab600-fce6-4651-a7ed-a29f5c62c80b,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/13190227,https://inaturalist-open-data.s3.amazonaws.com/photos/19280835/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
13471874,37f23539-d5e7-423c-bdf2-86bb605852ab,636550,rlawrenz,Rolf Lawrenz,CC-BY,https://www.inaturalist.org/observations/13471874,https://inaturalist-open-data.s3.amazonaws.com/photos/19779389/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
13794425,19d130a4-0b85-472b-8a9a-2d437c9a44c8,462,barbarab,Barbara Banfield,CC-BY,https://www.inaturalist.org/observations/13794425,https://inaturalist-open-data.s3.amazonaws.com/photos/20344624/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14199337,dd4674d7-ad20-4018-9d1f-668bfc78945f,491170,blazeclaw,Jared Shorma,CC-BY,https://www.inaturalist.org/observations/14199337,https://inaturalist-open-data.s3.amazonaws.com/photos/21060683/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14279937,5d87235e-d807-485f-906b-48098ef5116a,86816,jschavez1,Juan Chavez,CC-BY,https://www.inaturalist.org/observations/14279937,https://inaturalist-open-data.s3.amazonaws.com/photos/21202060/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14443929,59c1367c-e92b-4583-baee-5ceab3116046,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/14443929,https://inaturalist-open-data.s3.amazonaws.com/photos/21496329/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14444579,2f5d93b6-4fb7-41e1-a96d-7c7df4c0f4eb,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/14444579,https://inaturalist-open-data.s3.amazonaws.com/photos/21497929/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14472874,89e9f262-7511-4573-bc34-64fa3838a145,967448,arctic_mongoose,Richard Stovall,CC-BY,https://www.inaturalist.org/observations/14472874,https://inaturalist-open-data.s3.amazonaws.com/photos/21541655/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14796294,746daac7-9c48-496a-b299-a80f63bd5bde,86816,jschavez1,Juan Chavez,CC-BY,https://www.inaturalist.org/observations/14796294,https://inaturalist-open-data.s3.amazonaws.com/photos/22084793/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
14942964,5d49b908-44d9-4812-b944-ccd831fad170,363007,eridanxharahi,Eridan Xharahi,CC-BY,https://www.inaturalist.org/observations/14942964,https://inaturalist-open-data.s3.amazonaws.com/photos/22289720/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
15623427,2798b65b-ba8f-41fa-b31e-0490bc6684bf,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/15623427,https://inaturalist-open-data.s3.amazonaws.com/photos/23351962/medium.jpeg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
15668516,4ac8b12a-a4c6-4e64-bb44-69a023c3ff22,636550,rlawrenz,Rolf Lawrenz,CC-BY,https://www.inaturalist.org/observations/15668516,https://inaturalist-open-data.s3.amazonaws.com/photos/23390660/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
15737962,6dc522b5-5a42-405e-9b5d-c523051d31cc,42111,belemqueuedelapin,José Belem Hernández Díaz,CC-BY-NC,https://www.inaturalist.org/observations/15737962,https://inaturalist-open-data.s3.amazonaws.com/photos/23494920/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
16057389,82ad36ba-556a-44ea-9c60-447b297bbfe4,34488,pileated,Casey H. Richart,CC-BY,https://www.inaturalist.org/observations/16057389,https://inaturalist-open-data.s3.amazonaws.com/photos/24041792/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
16219116,b047a825-2d91-410e-a4dd-30a11d72898a,279696,bungelina,"",CC-BY,https://www.inaturalist.org/observations/16219116,https://inaturalist-open-data.s3.amazonaws.com/photos/24337358/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
16910593,05f08c4e-bb88-4391-acc3-c7bcbbe606a0,1113207,redrovertracy,"",CC-BY,https://www.inaturalist.org/observations/16910593,https://inaturalist-open-data.s3.amazonaws.com/photos/25548392/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
16934996,04eb772b-aef9-4262-b75c-1f6d784ee314,363007,eridanxharahi,Eridan Xharahi,CC-BY,https://www.inaturalist.org/observations/16934996,https://inaturalist-open-data.s3.amazonaws.com/photos/25592306/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
16965650,76abd3da-74e1-4b16-8999-168a397e8853,1113207,redrovertracy,"",CC-BY,https://www.inaturalist.org/observations/16965650,https://inaturalist-open-data.s3.amazonaws.com/photos/25646127/medium.jpg,Spotless Ladybird,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
17501270,d892444d-9af9-423c-b300-0f847b93e57b,454961,meganopteryx,Megan Kossa,CC-BY,https://www.inaturalist.org/observations/17501270,https://inaturalist-open-data.s3.amazonaws.com/photos/26625898/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
